1,79,21690000,14845
1,79,21760000,14200
1,81,20000,14304
1,81,10000,13415
1,81,50000,13416
1,79,21700200,14196
1,79,21740000,12859
1,79,21650200,14194
1,79,21580000,14395
1,79,21780000,14199
1,79,21790000,14195
1,79,21730000,12825
1,81,60000,14300
1,81,80000,12651
1,79,21570100,13619
1,79,21640000,15043
1,79,21680000,14844
1,79,21670000,13789
1,79,21650100,13790
1,79,21660000,12926
1,81,1120000,14530
1,81,1050000,14378
1,81,1140000,12650
1,81,1160000,14323
1,81,100000,14322
1,81,1170000,14557
1,81,1130000,14245
1,81,1080000,16048
1,81,1060000,15129
1,81,1110000,13819
1,81,1070000,12658
1,81,1090000,16046
1,81,90000,14722
1,81,1100000,13818
1,93,95030000,13869
1,93,95010000,16050
1,93,95020000,15378
1,95,1420000,13168
1,95,1510000,14457
1,95,1520200,13193
1,95,1530000,13194
1,95,1440000,14704
1,95,1090000,13884
1,95,1450000,14733
1,95,1470000,14553
1,95,1050000,14263
1,95,1010000,15090
1,95,1020000,15089
1,95,1070000,14737
1,95,1410000,13233
1,95,1540000,15194
1,95,1550000,15380
1,95,1570000,15379
1,95,1560000,14076
1,95,1430000,14552
1,95,1580000,15193
1,95,1590100,15670
1,95,1590200,15671
1,93,95040000,13868
1,95,1130000,13883
1,95,1120000,14724
1,95,1110000,12930
1,95,1080000,14210
1,95,1030000,14262
1,95,1460000,14421
1,95,1100000,14264
1,95,1520100,14176
1,95,1060000,14736
1,95,1040000,14237
1,95,1600200,15669
1,95,1760300,14236
1,95,1770200,14735
1,95,1790100,14725
1,95,1650000,14551
1,95,1630000,14734
1,95,1670000,14079
1,95,1760100,14550
1,95,1770100,13236
1,95,1740200,13481
1,95,1620100,13235
1,95,1720000,13167
1,95,1780000,14239
1,95,1620200,14703
1,95,1710000,15195
1,95,1600100,13232
1,95,1680000,14078
1,95,1730000,14727
1,95,1790200,14726
1,95,1810000,14422
1,97,96010000,15176
1,95,1610000,14303
1,95,1660000,14080
1,95,1690000,13482
1,95,1750100,14666
1,95,1740100,13921
1,95,1760200,14238
1,95,1800100,14599
1,95,1750200,14728
1,95,1800200,14420
1,95,1700000,14077
1,95,1640000,13234
1,97,96150000,13579
1,97,96040000,15809
1,97,96160000,14037
1,97,96100000,13195
1,97,96090000,15013
1,97,96120000,14968
1,99,3030100,14131
1,97,96190000,14054
1,97,96170000,14038
1,97,96130000,14072
1,97,96140000,14039
1,97,96200000,15718
1,97,96240000,13197
1,97,96070000,15647
1,97,96030000,15801
1,99,3020000,16086
1,99,3030200,15676
1,99,3050200,15760
1,99,3060100,15952
1,99,3010000,16054
1,97,96060000,15717
1,97,96080000,15012
1,97,96110000,13196
1,97,96210000,15350
1,97,96220000,15160
1,97,96180000,15548
1,99,3040000,15988
1,99,3050100,15924
1,97,96050000,15716
1,97,96230000,15231
1,97,96020000,15800
1,119,99070000,15292
1,119,99030000,13969
1,119,99060000,15293
1,115,3210000,15439
1,115,3220000,15440
1,115,3230000,15320
1,119,99010000,14069
1,119,99050000,15291
1,115,3250000,15029
1,115,3280000,15050
1,115,3240000,14910
1,115,3260000,14732
1,115,3290200,14438
1,119,99040000,15284
1,115,3270000,15547
1,115,3290100,14437
1,119,99020000,15354
1,127,96060000,15525
1,127,96070000,13955
1,127,96050000,15451
1,127,96010000,15285
1,127,96100000,15232
1,127,96110000,14699
1,127,96130000,15666
1,127,96020000,15450
1,127,96030000,15526
1,127,96040000,13954
1,127,96080000,14577
1,127,96090000,14672
1,127,96120000,16053
1,127,96140000,15554
1,131,40010000,16239
1,131,40030000,14558
1,131,40020000,13256
1,131,40070000,13230
1,131,40050000,14989
1,131,40040000,13523
1,131,40060000,13727
1,133,2022000,14545
1,133,2031000,14671
1,133,2092200,12728
1,133,2042000,15142
1,133,2032000,15553
1,133,2010000,13231
1,133,2021000,15141
1,133,2041000,15888
1,107,20000,14066
1,103,95030000,12839
1,107,50000,14135
1,107,60000,14134
1,107,70000,14267
1,107,100000,16085
1,107,30000,13972
1,107,110000,15173
1,107,120000,15396
1,107,130000,14415
1,107,140000,14807
1,103,95060000,15164
1,103,95080000,12424
1,107,150000,15748
1,103,95050000,13119
1,107,160000,15747
1,107,80000,14136
1,107,90000,16084
1,103,95010000,15835
1,103,95020000,15460
1,103,95090000,15415
1,103,95070000,12423
1,107,10000,14603
1,107,40000,14163
1,107,380000,13982
1,109,98020000,14426
1,109,98010000,15394
1,109,98030000,14212
1,109,98050000,14242
1,109,98060000,14211
1,107,390000,13885
1,107,320000,13981
1,109,98070000,15395
1,107,220000,14308
1,107,280000,14067
1,107,270000,14091
1,107,290000,15555
1,109,98040000,16083
1,107,230000,14309
1,107,190000,14181
1,107,210000,15750
1,107,260000,14090
1,107,330000,13867
1,107,240000,14307
1,107,350000,15895
1,107,250000,13788
1,107,180000,14182
1,107,170000,13865
1,107,200000,15749
1,107,300000,14805
1,107,310000,13866
1,107,340000,15989
1,107,360000,13886
1,107,370000,15990
1,113,98010000,15438
1,113,98020000,15862
1,115,3200000,15529
2,1,3010200,13957
2,1,3090000,12971
2,1,3100000,15103
2,1,3110100,14649
2,1,3080000,14901
2,1,3110200,14673
2,11,1090400,12384
2,11,1020000,15011
2,11,1030200,13792
2,11,1010000,13928
2,11,1110000,13627
2,11,1030100,14821
2,11,1100000,12405
2,11,1090500,12503
2,11,1060000,14825
2,11,1050000,13393
2,11,1090300,12369
2,11,1040000,13391
2,11,1390000,13870
2,11,1410000,14955
2,11,1240000,13360
2,11,1290000,12136
2,11,1300000,13648
2,11,1340200,13904
2,11,1270000,12568
2,11,1370000,12099
2,11,1340100,13903
2,11,1360000,12596
2,11,1400000,12513
2,11,1320000,14446
2,11,1310000,14312
2,11,1350000,13089
2,11,1380000,14003
2,11,1330000,13392
2,11,1420000,14956
2,17,10010200,14221
2,17,10010300,13937
2,17,10580900,11766
2,17,10590000,14099
2,17,10581100,11769
2,17,10581000,11475
2,17,10580600,14098
2,17,10581200,12213
2,17,10580500,12214
2,17,10580800,11923
2,17,10580700,11476
2,17,10030200,14220
2,17,10030700,12281
2,17,10040400,11931
2,17,10020100,13901
2,17,10040800,13185
2,17,10050000,14193
2,17,10060000,14219
2,17,10030600,11935
2,17,10040100,11928
2,17,10021000,11932
2,17,10070000,11936
2,17,10010400,13936
2,17,10020600,11930
2,17,10020700,11934
2,17,10021200,11929
2,17,10030300,15133
2,17,10010500,12094
2,17,10020900,12272
2,17,10021100,12219
2,17,10030400,11933
2,17,10040700,11778
2,17,10080300,13186
2,17,10080400,11774
2,17,10080700,11474
2,17,10080800,11623
2,17,10040600,11767
2,17,10040300,14100
2,17,10020800,13935
2,17,10040200,11904
2,17,10080500,12216
2,17,10080900,11926
2,17,10081000,10842
2,17,10150400,13177
2,17,10161000,13152
2,17,10200400,13853
2,17,10210300,12581
2,17,10140300,13184
2,17,10150500,11768
2,17,10210200,11561
2,17,10150600,11596
2,17,10160900,13264
2,17,10210400,13227
2,17,10081100,12217
2,17,10140400,12215
2,17,10140500,12218
2,17,10160300,14028
2,17,10110000,10841
2,17,10140100,13902
2,17,10120000,11775
2,17,10160700,13489
2,17,10180300,14339
2,17,10180400,14340
2,17,10160800,11922
2,17,10170000,11889
2,17,10160500,13490
2,17,10130000,11597
2,17,10090000,10840
2,17,10150300,13178
2,17,10161100,14341
2,17,10180200,14338
2,17,10190000,12505
2,17,10200200,12504
2,17,10200300,14234
2,17,10280100,14679
2,17,10420000,15116
2,17,10450100,12588
2,17,10310200,12045
2,17,10270000,14698
2,17,10300200,11779
2,17,10450200,13179
2,17,10460100,12275
2,17,10460300,11483
2,17,10460400,11528
2,17,10290000,12935
2,17,10300100,11276
2,17,10410000,11562
2,17,10310300,11608
2,17,10430000,15117
2,17,10330000,11519
2,17,10400000,13852
2,17,10280200,14681
2,17,10260000,15119
2,17,10230000,12934
2,17,10390000,14650
2,17,10470300,12092
2,17,10570400,15134
2,17,10570200,14097
2,17,10501000,11624
2,17,10550100,14174
2,17,10580100,12095
2,17,10501100,12096
2,17,10490200,13149
2,17,10500400,11908
2,17,10500700,11622
2,17,10510000,13629
2,17,10540000,14337
2,17,10500600,12097
2,17,10500300,11621
2,17,10500800,13151
2,17,10550300,11927
2,17,10520200,13263
2,43,2390000,13778
2,43,2400100,14472
2,43,2400200,15205
2,43,2360000,12775
2,43,2270000,13775
2,43,2280000,13774
2,43,2370000,14473
2,43,2380000,13779
2,43,2410300,14684
2,43,2410100,14806
2,43,2450300,13704
2,43,2420000,15187
2,43,2430000,13670
2,43,2440000,13762
2,43,2410200,15746
2,75,30000,13455
2,75,40000,13454
2,75,50000,13459
2,75,220000,13075
2,75,10000,13457
2,75,240000,15297
2,75,270100,13004
2,75,210000,15336
2,75,270200,13051
2,75,280000,15229
2,75,20000,13460
2,75,230000,15667
2,75,250000,12346
2,75,260000,13458
2,75,330000,13456
2,75,360000,13215
2,75,350000,13216
2,75,420000,15461
2,75,320000,15200
2,75,380000,15910
2,75,410000,15462
2,75,400000,14695
2,75,370000,13003
2,77,620200,15338
2,77,700000,15433
2,77,690400,15431
2,71,1060000,13896
2,71,1080200,14353
2,71,1110000,15007
2,71,1150200,15751
2,71,1030000,14439
2,71,1050200,12733
2,71,1050100,14310
2,71,1080100,14347
2,71,1100000,14952
2,71,1090000,13662
2,91,20030500,15342
2,91,20010400,14246
2,91,20010500,15213
2,91,20031000,14065
2,91,20040100,14129
2,91,20010300,15344
2,91,20030700,13269
2,91,20020000,13606
2,91,20040200,15313
2,91,20050500,15341
2,91,20030600,15343
2,91,20010600,14324
2,91,20030900,13450
2,91,20050100,15434
2,91,20030100,12455
2,91,20030800,13304
2,91,20150100,15214
2,91,20150200,14500
2,91,20220200,14874
2,91,20230200,13720
2,91,20260400,12843
2,91,20170600,14504
2,91,20240200,14873
2,91,20260200,13591
2,91,20190200,14871
2,91,20160600,13645
2,91,20210000,13595
2,91,20230100,13722
2,91,20170300,13647
2,91,20250000,15217
2,91,20260300,12951
2,91,20160300,13305
2,91,20170500,12988
2,91,20180000,12842
2,91,20240100,15147
2,91,20160800,13419
2,91,20160700,13646
2,91,20200000,14913
2,91,20190100,14911
2,91,20220100,14938
2,91,20430000,12943
2,91,20450000,13536
2,91,20760000,15218
2,91,20780000,16049
2,101,1660000,16138
2,101,1510000,16136
2,101,1610000,13510
2,101,1690100,14283
2,101,1700000,15028
2,101,1680000,14747
2,101,1590000,14587
2,101,1690200,14329
2,101,1580000,13515
2,101,1600000,13505
2,101,1530000,13503
2,101,1670000,16139
2,101,1710000,14328
2,101,1720000,14327
2,101,1730000,15027
2,101,1740000,15025
2,101,1750000,14749
2,101,1760100,14876
2,101,1540000,13508
2,101,1560000,15612
2,101,1760200,14875
2,101,1770000,14877
2,101,1780000,14284
2,101,1790000,16137
2,101,1620000,13502
2,101,1550000,13504
2,101,1630000,12873
2,101,1650000,14745
2,101,1640000,12872
2,101,1500000,14460
2,101,1520000,15620
2,101,1570000,13511
2,91,20910000,14316
2,91,20830200,13525
2,91,20840000,12770
2,91,20820300,15220
2,91,20820400,14590
2,91,20820100,15039
2,91,20830100,12769
2,101,320000,14045
2,101,60000,14632
2,101,160000,13553
2,101,200000,13554
2,101,240000,14044
2,101,250000,12472
2,101,300000,14050
2,101,40000,15649
2,101,80000,15537
2,101,110000,13548
2,101,120000,15538
2,101,70000,15650
2,101,150000,13551
2,101,220000,13556
2,101,10000,13633
2,101,50000,14615
2,101,100000,14633
2,101,130000,15303
2,101,140000,13550
2,101,210000,13559
2,101,230000,12740
2,101,20000,14614
2,101,180000,13557
2,101,190000,13552
2,101,90000,13520
2,101,260000,14583
2,101,170000,12467
2,101,30000,14566
2,101,270000,12473
2,101,290000,14049
2,101,280000,14048
2,101,310000,14046
2,101,330000,15305
2,101,340000,15304
2,101,460000,15540
2,101,370100,14051
2,101,370200,15332
2,101,390200,15447
2,101,430000,13864
2,101,470000,15556
2,101,450000,12837
2,101,480000,15333
2,101,400100,14053
2,101,510000,15299
2,101,400200,12818
2,101,350000,15306
2,101,360000,15613
2,101,380000,15496
2,101,490000,14584
2,101,390100,12813
2,101,500000,14585
2,101,890000,15539
2,101,880000,12625
2,101,900000,15588
2,101,910000,15610
2,101,860000,14612
2,101,1160000,15416
2,101,1170000,14893
2,101,1070000,14277
2,101,1180000,13501
2,101,1100000,14275
2,101,1200000,14892
2,101,1040000,13958
2,101,1080000,14606
2,101,920000,14609
2,101,1120000,14276
2,101,1130000,13513
2,101,1190000,13506
2,101,1010000,14270
2,101,1030000,13959
2,101,1210000,14950
2,101,1220000,14949
2,101,950000,13963
2,101,1020000,14292
2,101,1230000,15640
2,101,930000,14516
2,101,1150000,13514
2,101,1140000,13512
2,101,1090000,14515
2,101,1060000,14293
2,101,1110000,14273
2,101,1000000,15619
2,101,1050000,13961
2,101,1370000,13636
2,101,1270000,13634
2,101,1340000,14514
2,101,1260000,14608
2,101,1390000,14278
2,101,1350000,14294
2,101,1240000,14492
2,101,1440000,14274
2,101,1400000,12469
2,101,1320000,13962
2,101,1420000,14495
2,101,1460000,15611
2,101,1470000,13509
2,101,1430000,14087
2,101,1480000,13507
2,101,1300000,13632
2,101,1330000,13960
2,101,1290000,14607
2,101,1280000,13635
2,101,1250000,14491
2,101,1380000,14271
2,101,1310000,12471
2,101,1450000,14272
2,101,1410000,12470
2,101,1490000,12468
2,101,1360000,13637
2,133,110000,15706
2,133,120000,13369
2,133,140000,14568
2,133,150000,14658
2,133,60000,13367
2,133,20000,14180
2,133,10000,13368
2,133,30000,14569
2,133,50000,14177
2,133,80000,13995
2,133,130000,13365
2,133,160000,13996
2,133,1011000,14149
2,133,1012000,13705
2,133,1013000,14179
2,133,70000,13498
2,133,1021000,14682
2,133,1022000,14683
2,133,1030000,15181
2,133,1040000,13569
2,133,1052000,13993
2,133,2072000,14940
2,133,2142000,13364
2,133,2080000,13420
2,133,2160000,13499
2,133,2171100,15192
2,133,2171200,13570
2,133,2051000,15705
2,133,2052100,13414
2,133,2092100,14670
2,133,2110000,13198
2,133,2121000,15159
2,133,2130000,13371
2,133,2141000,13706
2,133,2060000,15872
2,133,2102000,14939
2,133,2190000,15366
2,133,2101000,15543
2,133,2091000,15737
2,133,2052200,15508
2,133,2230000,14990
2,133,2330000,14657
2,133,2340000,15982
2,133,2360000,15704
2,133,2350000,15623
2,101,2070000,14368
2,101,2080000,12624
2,101,1850000,13445
2,101,1840000,15365
2,101,1860000,13638
2,101,1890000,13330
2,101,1910000,12618
2,101,1880000,14282
2,101,2000000,14878
2,101,2040000,13320
2,101,1830000,14493
2,101,1870000,14281
2,101,1980000,13323
2,101,2050000,13325
2,101,2060000,13321
2,101,1820000,15363
2,101,1970000,13322
2,101,1930000,12474
2,101,1950000,13329
2,101,1990000,14748
2,101,2020000,15026
2,101,2030000,14330
2,101,1920000,12619
2,101,1900000,15443
2,101,1960000,14332
2,101,1940000,14333
2,101,1810000,15364
2,101,1800000,14746
2,101,2010000,13326
2,101,2330000,12786
2,101,2370000,12785
2,101,2400000,14185
2,101,2410000,13497
2,101,2420000,14184
2,101,2360000,14826
2,101,2430000,14188
2,101,2380000,12852
2,101,2510000,14146
2,101,2540000,12620
2,101,2550000,13769
2,101,2590000,14831
2,101,2450000,13607
2,101,2600000,14833
2,101,2620000,13564
2,101,2700000,13565
2,101,2710000,15804
2,101,2660000,14922
2,101,2630200,14837
2,101,2720000,15719
2,101,2730000,13603
2,101,2460000,12721
2,101,2740000,12720
2,101,2520000,13563
2,101,2480000,13600
2,101,2560000,14838
2,101,2630100,14834
2,101,2610000,13767
2,101,2490000,14145
2,101,2640000,15122
2,101,2650000,14266
2,101,2670000,12784
2,101,2470000,13597
2,101,2580000,14836
2,101,2680000,14948
2,101,2690000,14947
2,101,2440000,14189
2,101,2500000,14147
2,101,2530000,12787
2,101,2950000,13327
2,101,2960000,13328
2,101,2800000,12623
2,101,2970000,15653
2,101,2980000,14379
2,101,2990000,14380
2,101,3000000,13950
2,101,3030000,14880
2,101,3040000,14882
2,101,2780000,12622
2,101,2910000,13602
2,101,2870000,14331
2,101,2940000,13324
2,101,3010000,15441
2,101,2880000,13598
2,101,3020000,13949
2,101,3050000,14929
2,101,3060000,14290
2,101,2810000,12840
2,101,2760000,13567
2,101,2770000,12621
2,101,2840000,14690
2,101,2890000,13630
2,101,2850000,15446
2,101,2920000,15445
2,101,2930000,15442
2,101,2750000,13566
2,101,2820000,13631
2,101,2860000,14183
2,101,2790000,13568
2,101,2830000,14334
2,101,3330000,15278
2,101,3360000,15277
2,101,3340000,15279
2,101,3380000,15296
2,101,3200000,14186
2,101,3150000,12739
2,101,3240000,13860
2,101,3100000,15580
2,101,3280000,13863
2,101,3080000,14879
2,101,3130000,15581
2,101,3070000,15425
2,101,3190000,13952
2,101,3260000,14883
2,101,3300000,14381
2,101,3230000,14693
2,101,3350000,15582
2,101,3370000,15295
2,101,3090000,14881
2,101,3220000,15652
2,101,3170000,13951
2,101,3250000,14187
2,101,3160000,13714
2,101,3210000,14692
2,101,3270000,13861
2,101,3290000,14382
2,101,3310000,12737
2,101,3320000,12851
2,101,3140000,15583
2,101,3420000,14832
2,101,3610000,14073
2,101,3620100,13766
2,101,3390000,15424
2,101,3410000,15423
2,101,3510000,13862
2,101,3530100,15334
2,101,3540000,12730
2,101,3620200,14075
2,101,3620300,14835
2,101,3490000,14762
2,101,3550000,15426
2,101,3630100,15927
2,101,3570000,14976
2,101,3630200,14074
2,101,3630300,15926
2,101,3520000,14526
2,101,3400000,15276
2,101,3480100,14761
2,101,3440000,15422
2,101,3450000,14850
2,101,3480200,15428
2,101,3560000,15421
2,101,3580000,14975
2,101,3480300,13768
2,101,3590000,15444
2,101,3530200,15427
2,101,3430000,14852
2,101,3600000,12729
2,101,3640000,15925
2,101,3650000,15420
2,101,3660000,15362
3,1,3120300,14625
3,1,3050000,12286
3,1,3060000,12287
3,1,3070000,12377
3,1,3130000,12244
3,1,3120100,14648
3,1,3120200,14674
3,1,3020000,15430
3,11,10000,12615
3,11,40000,12389
3,11,50000,12535
3,11,140000,13626
3,11,150000,12100
3,11,160000,12613
3,11,90000,12390
3,11,180000,12511
3,11,120000,12612
3,11,190000,12616
3,11,60000,12382
3,11,20000,12141
3,11,200000,12533
3,11,210000,12532
3,11,220000,12526
3,11,70000,12383
3,11,30000,14289
3,11,80000,12378
3,11,100000,13628
3,11,110000,13131
3,11,130000,12590
3,11,170000,12614
3,11,1120000,13847
3,11,1150000,12480
3,11,1090200,12524
3,11,1160200,13341
3,11,1160300,13846
3,11,1190100,12660
3,11,290000,15413
3,11,1070000,14445
3,11,1170200,15080
3,11,1170300,14249
3,11,1080000,14398
3,11,1130000,12101
3,11,1140000,12530
3,11,1180000,13133
3,11,1160100,12661
3,11,260000,12523
3,11,1170100,15412
3,11,250000,13848
3,11,230000,12406
3,11,270000,12525
3,29,30010400,11607
3,29,30010600,11661
3,29,30010900,14325
3,29,30020100,11606
3,29,30020200,13373
3,29,30010100,14772
3,29,30010300,11942
3,29,30080000,12303
3,29,30100000,31726
3,29,30030300,11829
3,29,30060000,13442
3,29,30030100,13398
3,29,30030200,11258
3,29,30070000,11888
3,29,30090000,14556
3,29,30110000,14652
3,29,30010800,14209
3,29,30050000,14336
3,29,30010700,14342
3,29,30040000,11460
3,29,30220300,11887
3,29,30260000,11718
3,29,30120200,11834
3,29,30120100,14651
3,29,30140200,13483
3,29,30280300,11885
3,29,30290200,11735
3,29,30160000,14768
3,29,30140100,14431
3,29,30180000,11828
3,29,30210100,12061
3,29,30190000,11659
3,29,30210200,11941
3,29,30220200,13453
3,29,30170000,11835
3,29,30130000,14870
3,29,30200000,13312
3,29,30220400,12062
3,29,30250000,11734
3,29,30270100,11732
3,29,30270400,11531
3,29,30270300,11584
